"contact_id","first_name","last_name","email","category_id","category","subcategory_id","subcategory","cf_id","company_name","description","goal","pledged","outcome","backers_count","country","currency","launch_date","end_date"
6142,"Tom","Leconte","tom.leconte@woods-johnson.com","cat5","film & video","subcat20","television",1873,"Riggs Group","Configurable upward-trending solution",125900,195936,"successful",1866,"GB","GBP","2021-01-30","2021-06-11"
2873,"Bonnie","Cignaroli","bonnie.cignaroli@yahoo.com","cat8","photography","subcat15","photography books",1378,"Clements Ltd","Persistent bandwidth-monitored framework",3700,1343,"failed",52,"US","USD","2020-07-07","2021-07-27"
3916,"Danny","Farrell","danny.farrell@hotmail.com","cat5","film & video","subcat13","shorts",2488,"Cooper Inc","Polarized discrete product",3600,2097,"live",27,"GB","GBP","2020-11-13","2021-03-21"
1687,"Fiorenzo","Bauer","fiorenzo.bauer@gmail.com","cat6","publishing","subcat16","radio & podcasts",2924,"Jones-Gonzalez","Seamless dynamic website",3800,9021,"successful",156,"CH","CHF","2020-06-16","2021-01-24"
1542,"Randy","Alfieri","randy.alfieri@verri.org","cat4","theater","subcat4","plays",316,"Fox Ltd","Extended multimedia firmware",35600,20915,"failed",225,"AU","AUD","2020-11-18","2021-11-16"
3087,"Tim","Bradley","tim.bradley@schlosser.de","cat5","film & video","subcat11","animation",531,"Green, Murphy and Webb","Versatile directional project",5300,9676,"successful",255,"US","USD","2020-09-03","2021-04-30"
3857,"Yves","Mendez","yves.mendez@gmail.com","cat3","technology","subcat3","web",435,"Stevenson PLC","Profound directional knowledge user",160400,1210,"failed",38,"US","USD","2021-02-19","2021-07-23"
5921,"Raffaella","Esquivel","raffaella.esquivel@gmail.com","cat2","music","subcat22","world music",1381,"Soto-Anthony","Ameliorated logistical capability",51400,90440,"successful",2261,"US","USD","2020-10-13","2021-02-22"
3144,"Lawrence","Vasari","lawrence.vasari@castillo.edu","cat4","theater","subcat4","plays",2606,"Wise and Sons","Sharable discrete definition",1700,4044,"successful",40,"US","USD","2020-07-15","2021-07-29"
2676,"Sam","Adams","sam.adams@yahoo.com","cat4","theater","subcat4","plays",2402,"Butler-Barr","User-friendly next generation core",39400,192292,"successful",2289,"IT","EUR","2021-12-08","2022-01-01"
3646,"Mirco","Nicolini","mirco.nicolini@blin.net","cat4","theater","subcat4","plays",761,"Wilson, Jefferson and Anderson","Profit-focused empowering system engine",3000,6722,"successful",65,"US","USD","2020-12-17","2021-07-03"
1321,"Graham","Bajardi","graham.bajardi@yahoo.com","cat1","food","subcat1","food trucks",1447,"Brown-Oliver","Synchronized cohesive encoding",8700,1577,"failed",15,"US","USD","2021-11-23","2021-12-06"
1399,"Luc","Quinn","luc.quinn@walker.com","cat4","theater","subcat4","plays",1724,"Davis-Gardner","Synergistic dynamic utilization",7200,3301,"failed",37,"US","USD","2020-04-21","2021-04-24"
3169,"Stella","Ullrich","stella.ullrich@hotmail.com.au","cat3","technology","subcat3","web",1050,"Dawson Group","Triple-buffered bi-directional model",167400,196386,"successful",3777,"IT","EUR","2021-03-07","2021-03-22"
2058,"Calcedonio","Remy","calcedonio.remy@edwards-benton.com","cat4","theater","subcat4","plays",443,"Turner-Terrell","Polarized tertiary function",5500,11952,"successful",184,"GB","GBP","2020-10-14","2021-06-06"
1300,"Nanni","Almaraz","nanni.almaraz@martin.com","cat4","theater","subcat4","plays",974,"Hall, Buchanan and Benton","Configurable fault-tolerant structure",3500,3930,"successful",85,"US","USD","2021-08-05","2022-01-02"
2075,"Pascual","Corradi","pascual.corradi@lopez.net.au","cat4","theater","subcat4","plays",534,"Lowery, Hayden and Cruz","Digitized 24/7 budgetary management",7900,5729,"failed",112,"US","USD","2021-06-03","2021-06-18"
2984,"Kristi","Grant","kristi.grant@yahoo.co.uk","cat2","music","subcat2","rock",289,"Mora, Miller and Harper","Stand-alone zero tolerance algorithm",2300,4883,"successful",144,"US","USD","2021-01-31","2021-06-07"
4768,"Manuel","Gracia","manuel.gracia@trussardi.eu","cat4","theater","subcat4","plays",2046,"Espinoza Group","Implemented tangible support",73000,175015,"successful",1902,"US","USD","2021-01-29","2021-07-16"
3682,"Gionata","Hussain","gionata.hussain@yahoo.com","cat4","theater","subcat4","plays",2614,"Davis, Crawford and Lopez","Reactive radical framework",6200,11280,"successful",105,"US","USD","2020-12-26","2021-04-22"
5901,"Maria","Nguyen","maria.nguyen@hernadez.com","cat4","theater","subcat4","plays",2652,"Richards, Stevens and Fleming","Object-based full-range knowledge user",6100,10012,"successful",132,"US","USD","2021-02-11","2021-06-13"
3540,"Leon","Baker","leon.baker@hotmail.com","cat4","theater","subcat4","plays",1303,"Brown Ltd","Enhanced composite contingency",103200,1690,"failed",21,"US","USD","2020-09-08","2021-01-11"
2225,"Gianmarco","Alcaraz","gianmarco.alcaraz@zacchia.net","cat5","film & video","subcat5","documentary",2638,"Tapia, Sandoval and Hurley","Cloned fresh-thinking model",171000,84891,"canceled",976,"US","USD","2021-11-08","2022-01-26"
1485,"Derrick","Little","derrick.little@small.org","cat6","publishing","subcat14","fiction",2865,"Allen Inc","Total dedicated benchmark",9200,10093,"successful",96,"US","USD","2020-07-20","2021-04-25"
5343,"Terry","Ramirez","terry.ramirez@hotmail.co.uk","cat7","games","subcat12","video games",640,"Williams, Johnson and Campbell","Streamlined human-resource Graphic Interface",7800,3839,"failed",67,"US","USD","2020-09-14","2021-04-07"
5594,"Katarina","Clarke","katarina.clarke@hotmail.com.au","cat3","technology","subcat3","web",910,"Wiggins Ltd","Upgradable analyzing core",9900,6161,"live",66,"CA","CAD","2021-04-27","2021-11-24"
2482,"Leila","Washington","leila.washington@gmail.com","cat4","theater","subcat4","plays",333,"Luna-Horne","Profound exuding pricing structure",43000,5615,"failed",78,"US","USD","2020-05-18","2021-05-17"
2706,"Mirko","Townsend","mirko.townsend@schmitt.com","cat4","theater","subcat4","plays",1722,"Allen Inc","Horizontal optimizing model",9600,6205,"failed",67,"AU","AUD","2021-03-14","2021-06-20"
4861,"Randall","Connolly","randall.connolly@jovinelli-castelli.com","cat1","food","subcat1","food trucks",1437,"Peterson, Gonzalez and Spencer","Synchronized fault-tolerant algorithm",7500,11969,"successful",114,"US","USD","2020-09-16","2021-07-10"
2961,"Pia","Burgess","pia.burgess@proyectos.org","cat8","photography","subcat15","photography books",806,"Walter Inc","Streamlined 5thgeneration intranet",10000,8142,"failed",263,"AU","AUD","2020-12-20","2021-01-31"
3043,"Justine","Mancini","justine.mancini@tiscali.it","cat8","photography","subcat15","photography books",1563,"Sanders, Farley and Huffman","Cross-group clear-thinking task-force",172000,55805,"failed",1691,"US","USD","2021-04-08","2021-12-18"
6103,"Reynaldo","Wagenknecht","reynaldo.wagenknecht@faure.com","cat4","theater","subcat4","plays",878,"Hall, Holmes and Walker","Public-key bandwidth-monitored intranet",153700,15238,"failed",181,"US","USD","2021-02-17","2021-06-05"
4708,"Toni","Magrassi","toni.magrassi@gmail.com","cat4","theater","subcat4","plays",2968,"Smith-Powell","Upgradable clear-thinking hardware",3600,961,"failed",13,"US","USD","2021-09-09","2021-10-21"
4395,"Patrizio","Cisneros","patrizio.cisneros@martinez.edu.au","cat5","film & video","subcat5","documentary",1876,"Smith-Hill","Integrated holistic paradigm",9400,5918,"canceled",160,"US","USD","2021-05-09","2021-06-18"
4912,"Durante","Lindner","durante.lindner@picard.fr","cat3","technology","subcat3","web",2686,"Wright LLC","Seamless clear-thinking conglomeration",5900,9520,"successful",203,"US","USD","2021-02-22","2021-02-28"
2030,"Rosl","Lamborghini","rosl.lamborghini@hiller.net","cat4","theater","subcat4","plays",513,"Williams, Orozco and Gomez","Persistent content-based methodology",100,5,"failed",1,"US","USD","2021-04-22","2021-08-20"
5235,"Ugo","Harrison","ugo.harrison@morley-chapman.co.uk","cat2","music","subcat2","rock",3165,"Peterson Ltd","Re-engineered 24hour matrix",14500,159056,"successful",1559,"US","USD","2020-04-26","2021-02-28"
5001,"Isidor","Carpenter","isidor.carpenter@chauvin.com","cat5","film & video","subcat5","documentary",1847,"Cummings-Hayes","Virtual multi-tasking core",145500,101987,"canceled",2266,"US","USD","2020-07-20","2021-07-24"
4093,"Marie","Zoppetto","marie.zoppetto@kallert.de","cat5","film & video","subcat23","science fiction",1994,"Boyle Ltd","Streamlined fault-tolerant conglomeration",3300,1980,"failed",21,"US","USD","2021-03-07","2021-09-06"
2576,"Branko","Chambers","branko.chambers@ifrance.com","cat3","technology","subcat3","web",201,"Henderson, Parker and Diaz","Enterprise-wide client-driven policy",42600,156384,"successful",1548,"AU","AUD","2021-07-19","2021-12-03"
6122,"Alan","Pineda","alan.pineda@proyectos.info","cat4","theater","subcat4","plays",960,"Moss-Obrien","Function-based next generation emulation",700,7763,"successful",80,"US","USD","2021-04-20","2021-05-15"
2813,"Carmen","Oestrovsky","carmen.oestrovsky@gmail.com","cat5","film & video","subcat23","science fiction",1475,"Wood Inc","Re-engineered composite focus group",187600,35698,"failed",830,"US","USD","2020-08-17","2021-08-05"
3737,"Shane","Fernandez","shane.fernandez@hotmail.de","cat4","theater","subcat4","plays",3149,"Riley, Cohen and Goodman","Profound mission-critical function",9800,12434,"successful",131,"US","USD","2020-08-17","2021-04-06"
2803,"Debbie","Guilbert","debbie.guilbert@berg.edu","cat5","film & video","subcat11","animation",877,"Green, Robinson and Ho","De-engineered zero-defect open system",1100,8081,"successful",112,"US","USD","2021-07-15","2021-10-04"
5508,"Vito","Dossi","vito.dossi@hotmail.co.uk","cat6","publishing","subcat19","translations",2122,"Black-Graham","Operative hybrid utilization",145000,6631,"failed",130,"US","USD","2021-09-17","2021-10-03"
3850,"Evan","Schacht","evan.schacht@price.com","cat3","technology","subcat3","web",923,"Robbins Group","Function-based interactive matrix",5500,4678,"failed",55,"US","USD","2021-02-04","2021-03-07"
4220,"Mandy","Weston","mandy.weston@free.fr","cat6","publishing","subcat19","translations",1809,"Mason, Case and May","Optimized content-based collaboration",5700,6800,"successful",155,"US","USD","2021-04-18","2021-11-16"
4532,"Paulo","Zito","paulo.zito@nelson.biz","cat1","food","subcat1","food trucks",3209,"Harris, Russell and Mitchell","User-centric cohesive policy",3600,10657,"successful",266,"US","USD","2021-01-21","2021-11-02"
6013,"Alberto","Girschner","alberto.girschner@laboratorios.com","cat8","photography","subcat15","photography books",1951,"Rodriguez-Robinson","Ergonomic methodical hub",5900,4997,"failed",114,"IT","EUR","2021-07-23","2021-11-25"
3396,"Giacomo","Bouvet","giacomo.bouvet@gmail.com","cat4","theater","subcat4","plays",2566,"Peck, Higgins and Smith","Devolved disintermediate encryption",3700,13164,"successful",155,"US","USD","2020-04-25","2021-03-28"
4401,"Ehrentraud","Puga","ehrentraud.puga@laboratorios.com","cat2","music","subcat2","rock",2925,"Nunez-King","Phased clear-thinking policy",2200,8501,"successful",207,"GB","GBP","2020-04-09","2021-03-05"
2981,"Cristian","Hale","cristian.hale@hotmail.co.uk","cat4","theater","subcat4","plays",3087,"Davis and Sons","Seamless solution-oriented capacity",1700,13468,"successful",245,"US","USD","2020-10-08","2021-08-23"
4467,"Lilija","Charles","lilija.charles@gmail.com","cat2","music","subcat22","world music",2040,"Howard-Douglas","Organized human-resource attitude",88400,121138,"successful",1573,"US","USD","2020-09-22","2021-04-06"
1377,"Albert","Legendre","albert.legendre@lee.com","cat1","food","subcat1","food trucks",1755,"Gonzalez-White","Open-architected disintermediate budgetary management",2400,8117,"successful",114,"US","USD","2020-12-21","2021-10-27"
5036,"Marisa","Renaud","marisa.renaud@smith.org","cat4","theater","subcat4","plays",965,"Lopez-King","Multi-lateral radical solution",7900,8550,"successful",93,"US","USD","2021-04-25","2021-09-11"
5761,"Sharon","Diallo","sharon.diallo@gmail.com","cat4","theater","subcat4","plays",2019,"Glover-Nelson","Inverse context-sensitive info-mediaries",94900,57659,"failed",594,"US","USD","2021-04-10","2021-05-18"
3699,"Eduardo","Delattre","eduardo.delattre@lynch.net.au","cat5","film & video","subcat20","television",843,"Garner and Sons","Versatile neutral workforce",5100,1414,"failed",24,"US","USD","2020-09-17","2021-04-26"
4519,"Bernadette","Wang","bernadette.wang@gmail.com","cat3","technology","subcat3","web",1593,"Sellers, Roach and Garrison","Multi-tiered systematic knowledge user",42700,97524,"successful",1681,"US","USD","2020-12-18","2021-03-15"
5395,"Dina","Gibbons","dina.gibbons@brewer.net","cat4","theater","subcat4","plays",2494,"Herrera, Bennett and Silva","Programmable multi-state algorithm",121100,26176,"failed",252,"US","USD","2020-07-30","2021-05-04"
3057,"Clara","Armstrong","clara.armstrong@vodafone.it","cat2","music","subcat8","indie rock",2250,"Thomas, Clay and Mendoza","Multi-channeled reciprocal interface",800,2991,"successful",32,"US","USD","2020-05-13","2021-03-06"
2741,"Elliott","Herrmann","elliott.herrmann@hotmail.com.au","cat4","theater","subcat4","plays",1498,"Ayala Group","Right-sized maximized migration",5400,8366,"successful",135,"US","USD","2020-07-22","2021-08-07"
1675,"Graziella","Vidal","graziella.vidal@hotmail.com","cat4","theater","subcat4","plays",356,"Huerta, Roberts and Dickerson","Self-enabling value-added artificial intelligence",4000,12886,"successful",140,"US","USD","2021-02-28","2021-08-08"
2712,"Francisca","Becerra","francisca.becerra@young.com.au","cat1","food","subcat1","food trucks",1432,"Johnson Group","Vision-oriented interactive solution",7000,5177,"failed",67,"US","USD","2021-04-22","2022-01-08"
4527,"Edeltrud","Boyer","edeltrud.boyer@outlook.com","cat7","games","subcat12","video games",25,"Bailey, Nguyen and Martinez","Fundamental user-facing productivity",1000,8641,"successful",92,"US","USD","2021-08-10","2021-08-20"
1722,"Julian","Noble","julian.noble@hill.org.au","cat4","theater","subcat4","plays",488,"Williams, Martin and Meyer","Innovative well-modulated capability",60200,86244,"successful",1015,"GB","GBP","2020-07-17","2021-03-03"
4330,"Christophe","Bohnbach","christophe.bohnbach@ifrance.com","cat6","publishing","subcat10","nonfiction",423,"Huff-Johnson","Universal fault-tolerant orchestration",195200,78630,"failed",742,"US","USD","2021-03-27","2021-11-17"
5219,"Ippazio","Angulo","ippazio.angulo@yahoo.com","cat3","technology","subcat3","web",2028,"Diaz-Little","Grass-roots executive synergy",6700,11941,"successful",323,"US","USD","2021-06-26","2021-07-10"
4997,"Grace","Kroker","grace.kroker@hotmail.com","cat5","film & video","subcat5","documentary",1521,"Freeman-French","Multi-layered optimal application",7200,6115,"failed",75,"US","USD","2020-02-21","2021-02-23"
2239,"Jared","Ferguson","jared.ferguson@roberts.com","cat5","film & video","subcat5","documentary",2780,"Beck-Weber","Business-focused full-range core",129100,188404,"successful",2326,"US","USD","2021-06-22","2021-12-17"
4587,"Virginie","McLean","virginie.mclean@yahoo.com","cat4","theater","subcat4","plays",2316,"Lewis-Jacobson","Exclusive system-worthy Graphic Interface",6500,9910,"successful",381,"US","USD","2021-04-14","2021-05-29"
4113,"Mason","Potter","mason.potter@gmail.com","cat2","music","subcat2","rock",2247,"Logan-Curtis","Enhanced optimal ability",170600,114523,"failed",4405,"US","USD","2020-11-21","2021-01-19"
4762,"Aaron","Anaya","aaron.anaya@hotmail.com.au","cat2","music","subcat2","rock",2408,"Chan, Washington and Callahan","Optional zero administration neural-net",7800,3144,"failed",92,"US","USD","2021-04-12","2021-07-02"
5242,"Leah","Ornelas","leah.ornelas@gmail.com","cat5","film & video","subcat5","documentary",3184,"Wilson Group","Ameliorated foreground focus group",6200,13441,"successful",480,"US","USD","2020-07-18","2021-03-28"
5765,"Harald","Roy","harald.roy@web.de","cat6","publishing","subcat16","radio & podcasts",1680,"Gardner, Ryan and Gutierrez","Triple-buffered multi-tasking matrices",9400,4899,"failed",64,"US","USD","2021-03-02","2021-09-20"
2185,"Micaela","Martel","micaela.martel@hotmail.com","cat6","publishing","subcat19","translations",2585,"Hernandez Inc","Versatile dedicated migration",2400,11990,"successful",226,"US","USD","2021-06-12","2021-08-18"
5500,"Vincentio","Sanders","vincentio.sanders@voila.fr","cat5","film & video","subcat7","drama",1561,"Ortiz-Roberts","Devolved foreground customer loyalty",7800,6839,"failed",64,"US","USD","2021-06-09","2021-06-18"
3494,"Bettina","Norbiato","bettina.norbiato@allen-lutz.org","cat2","music","subcat2","rock",2632,"Ramirez LLC","Reduced reciprocal focus group",9800,11091,"successful",241,"US","USD","2020-12-09","2021-05-26"
